city,geography_code,geography_name,industry_name,number_of_jobs,median_income_dollars
Melbourne,21205,Monash,information_media_telecommunications,3293,62160
Melbourne,21205,Monash,manufacturing,8069,53834
Melbourne,21205,Monash,mining,149,90478
Melbourne,21205,Monash,other_services,4044,26314
Melbourne,21205,Monash,professional,15920,62672
Melbourne,21205,Monash,public_administration_safety,5773,58038
Melbourne,21205,Monash,rental,2503,35726
Melbourne,21205,Monash,retail_trade,16731,17540
Melbourne,21205,Monash,total,152098,28987
Melbourne,21205,Monash,transport,2933,55048
Melbourne,21205,Monash,wholesale_trade,7478,54500
Melbourne,21301,Brimbank,accommodation_food_services,14080,8858
Melbourne,21301,Brimbank,administrative_support_services,23989,10990
Melbourne,21301,Brimbank,agriculture,815,11940
Melbourne,21301,Brimbank,arts_recreation_services,2592,10526
Melbourne,21301,Brimbank,construction,7762,44877
Melbourne,21301,Brimbank,education_training,7126,31452
Melbourne,21301,Brimbank,electricity,954,66120
Melbourne,21301,Brimbank,finance_insurance_services,6753,45322
Melbourne,21301,Brimbank,health_care_social_assistance,17075,34668
Melbourne,21301,Brimbank,information_media_telecommunications,1827,38448
Melbourne,21301,Brimbank,manufacturing,11339,51924
Melbourne,21301,Brimbank,mining,100,66658
Melbourne,21301,Brimbank,other_services,5661,20812
Melbourne,21301,Brimbank,professional,8076,49846
Melbourne,21301,Brimbank,public_administration_safety,6610,52066
Melbourne,21301,Brimbank,rental,2201,37770
Melbourne,21301,Brimbank,retail_trade,15733,18364
Melbourne,21301,Brimbank,total,148559,26169
Melbourne,21301,Brimbank,transport,7767,57236
Melbourne,21301,Brimbank,wholesale_trade,6201,48407
Melbourne,21302,Hobsons Bay,accommodation_food_services,5341,6342
Melbourne,21302,Hobsons Bay,administrative_support_services,7166,16119
Melbourne,21302,Hobsons Bay,agriculture,213,19028
Melbourne,21302,Hobsons Bay,arts_recreation_services,1894,13828
Melbourne,21302,Hobsons Bay,construction,4739,62436
Melbourne,21302,Hobsons Bay,education_training,5991,43220
Melbourne,21302,Hobsons Bay,electricity,655,88597
Melbourne,21302,Hobsons Bay,finance_insurance_services,4156,63736
Melbourne,21302,Hobsons Bay,health_care_social_assistance,7302,44524
Melbourne,21302,Hobsons Bay,information_media_telecommunications,1829,55966
Melbourne,21302,Hobsons Bay,manufacturing,3132,67586
Melbourne,21302,Hobsons Bay,mining,133,118052
Melbourne,21302,Hobsons Bay,other_services,2032,36462
Melbourne,21302,Hobsons Bay,professional,6473,70728
Melbourne,21302,Hobsons Bay,public_administration_safety,4619,76119
Melbourne,21302,Hobsons Bay,rental,1479,49332
Melbourne,21302,Hobsons Bay,retail_trade,6287,21000
Melbourne,21302,Hobsons Bay,total,70027,40984
Melbourne,21302,Hobsons Bay,transport,2998,70312
Melbourne,21302,Hobsons Bay,wholesale_trade,2830,67428
Melbourne,21303,Maribyrnong,accommodation_food_services,10106,7380
Melbourne,21303,Maribyrnong,administrative_support_services,11599,11170
Melbourne,21303,Maribyrnong,agriculture,360,8462
Melbourne,21303,Maribyrnong,arts_recreation_services,2326,16342
Melbourne,21303,Maribyrnong,construction,3519,57573
Melbourne,21303,Maribyrnong,education_training,6896,35547
Melbourne,21303,Maribyrnong,electricity,661,85540
Melbourne,21303,Maribyrnong,finance_insurance_services,4520,64338
Melbourne,21303,Maribyrnong,health_care_social_assistance,10203,42230
Melbourne,21303,Maribyrnong,information_media_telecommunications,2468,45685
Melbourne,21303,Maribyrnong,manufacturing,3699,50523
Melbourne,21303,Maribyrnong,mining,100,109441
Melbourne,21303,Maribyrnong,other_services,2583,31611
Melbourne,21303,Maribyrnong,professional,8098,66753
Melbourne,21303,Maribyrnong,public_administration_safety,5057,75054
Melbourne,21303,Maribyrnong,rental,1439,34112
Melbourne,21303,Maribyrnong,retail_trade,8000,18572
Melbourne,21303,Maribyrnong,total,87983,29976
Melbourne,21303,Maribyrnong,transport,2733,62802
Melbourne,21303,Maribyrnong,wholesale_trade,2810,49643
Melbourne,21304,Melton - Bacchus Marsh,accommodation_food_services,13009,7260
Melbourne,21304,Melton - Bacchus Marsh,administrative_support_services,24198,11812
Melbourne,21304,Melton - Bacchus Marsh,agriculture,634,20900
Melbourne,21304,Melton - Bacchus Marsh,arts_recreation_services,3017,11046
Melbourne,21304,Melton - Bacchus Marsh,construction,12738,50000
Melbourne,21304,Melton - Bacchus Marsh,education_training,10155,40775
Melbourne,21304,Melton - Bacchus Marsh,electricity,1537,73063
Melbourne,21304,Melton - Bacchus Marsh,finance_insurance_services,8339,45305
Melbourne,21304,Melton - Bacchus Marsh,health_care_social_assistance,24848,32076
Melbourne,21304,Melton - Bacchus Marsh,information_media_telecommunications,2296,54506
Melbourne,21304,Melton - Bacchus Marsh,manufacturing,9496,59378
Melbourne,21304,Melton - Bacchus Marsh,mining,213,82574
Melbourne,21304,Melton - Bacchus Marsh,other_services,5067,30397
Melbourne,21304,Melton - Bacchus Marsh,professional,9881,56826
Melbourne,21304,Melton - Bacchus Marsh,public_administration_safety,9175,60848
Melbourne,21304,Melton - Bacchus Marsh,rental,3025,39598
Melbourne,21304,Melton - Bacchus Marsh,retail_trade,18769,18908
Melbourne,21304,Melton - Bacchus Marsh,total,176273,30781
Melbourne,21304,Melton - Bacchus Marsh,transport,11382,59611
Melbourne,21304,Melton - Bacchus Marsh,wholesale_trade,6338,58184
Melbourne,21305,Wyndham,accommodation_food_services,21554,8203
Melbourne,21305,Wyndham,administrative_support_services,46255,10073
Melbourne,21305,Wyndham,agriculture,1382,21468
Melbourne,21305,Wyndham,arts_recreation_services,4307,16755
Melbourne,21305,Wyndham,construction,13777,48485
Melbourne,21305,Wyndham,education_training,14217,32328
Melbourne,21305,Wyndham,electricity,2427,72230
Melbourne,21305,Wyndham,finance_insurance_services,14731,58988
Melbourne,21305,Wyndham,health_care_social_assistance,36076,29865
Melbourne,21305,Wyndham,information_media_telecommunications,5144,66248
Melbourne,21305,Wyndham,manufacturing,13562,54488
Melbourne,21305,Wyndham,mining,335,78860
Melbourne,21305,Wyndham,other_services,6569,27757
Melbourne,21305,Wyndham,professional,22730,64166
Melbourne,21305,Wyndham,public_administration_safety,12842,54367
Melbourne,21305,Wyndham,rental,4744,35984
Melbourne,21305,Wyndham,retail_trade,27058,19404
Melbourne,21305,Wyndham,total,275973,29140
Melbourne,21305,Wyndham,transport,14726,56497
Melbourne,21305,Wyndham,wholesale_trade,10040,54854
Perth,50301,Cottesloe - Claremont,accommodation_food_services,6113,4719
Perth,50301,Cottesloe - Claremont,administrative_support_services,3690,15023
Perth,50301,Cottesloe - Claremont,agriculture,509,13216
Perth,50301,Cottesloe - Claremont,arts_recreation_services,1704,5441
Perth,50301,Cottesloe - Claremont,construction,2116,55220
Perth,50301,Cottesloe - Claremont,education_training,6233,18835
Perth,50301,Cottesloe - Claremont,electricity,325,96355
Perth,50301,Cottesloe - Claremont,finance_insurance_services,2245,66062
Perth,50301,Cottesloe - Claremont,health_care_social_assistance,9604,49558
Perth,50301,Cottesloe - Claremont,information_media_telecommunications,661,42307
Perth,50301,Cottesloe - Claremont,manufacturing,1574,33000
Perth,50301,Cottesloe - Claremont,mining,3440,153466
Perth,50301,Cottesloe - Claremont,other_services,1217,19077
Perth,50301,Cottesloe - Claremont,professional,7214,60673
Perth,50301,Cottesloe - Claremont,public_administration_safety,2335,68755
Perth,50301,Cottesloe - Claremont,rental,1484,30566
Perth,50301,Cottesloe - Claremont,retail_trade,4757,9360
Perth,50301,Cottesloe - Claremont,total,58415,29004
Perth,50301,Cottesloe - Claremont,transport,933,48222
Perth,50301,Cottesloe - Claremont,wholesale_trade,1302,42210
Perth,50302,Perth City,accommodation_food_services,17955,6383
Perth,50302,Perth City,administrative_support_services,17314,11730
Perth,50302,Perth City,agriculture,2023,4648
Perth,50302,Perth City,arts_recreation_services,3317,7682
Perth,50302,Perth City,construction,6347,38401
Perth,50302,Perth City,education_training,8562,33969
Perth,50302,Perth City,electricity,901,101742
Perth,50302,Perth City,finance_insurance_services,4084,51923
Perth,50302,Perth City,health_care_social_assistance,16613,41719
Perth,50302,Perth City,information_media_telecommunications,1494,42878
Perth,50302,Perth City,manufacturing,3855,28955
Perth,50302,Perth City,mining,7201,133770
Perth,50302,Perth City,other_services,2987,25317
Perth,50302,Perth City,professional,14146,65208
Perth,50302,Perth City,public_administration_safety,5254,65386
Perth,50302,Perth City,rental,2417,26224
Perth,50302,Perth City,retail_trade,9448,11838
Perth,50302,Perth City,total,130495,25175
Perth,50302,Perth City,transport,2287,48277
Perth,50302,Perth City,wholesale_trade,3018,36967
Perth,50401,Bayswater - Bassendean,accommodation_food_services,7984,8441
Perth,50401,Bayswater - Bassendean,administrative_support_services,8416,13876
Perth,50401,Bayswater - Bassendean,agriculture,542,8446
Perth,50401,Bayswater - Bassendean,arts_recreation_services,2046,8701
Perth,50401,Bayswater - Bassendean,construction,4945,46508
Perth,50401,Bayswater - Bassendean,education_training,6045,41117
Perth,50401,Bayswater - Bassendean,electricity,639,90166
Perth,50401,Bayswater - Bassendean,finance_insurance_services,2560,44199
Perth,50401,Bayswater - Bassendean,health_care_social_assistance,10448,38138
Perth,50401,Bayswater - Bassendean,information_media_telecommunications,855,43728
Perth,50401,Bayswater - Bassendean,manufacturing,3763,45970
Perth,50401,Bayswater - Bassendean,mining,3755,119484
Perth,50401,Bayswater - Bassendean,other_services,2664,28201
Perth,50401,Bayswater - Bassendean,professional,6718,60955
Perth,50401,Bayswater - Bassendean,public_administration_safety,4357,69078
Perth,50401,Bayswater - Bassendean,rental,1484,32087
Perth,50401,Bayswater - Bassendean,retail_trade,7537,15716
Perth,50401,Bayswater - Bassendean,total,80591,31224
Perth,50401,Bayswater - Bassendean,transport,2474,51978
Perth,50401,Bayswater - Bassendean,wholesale_trade,2635,45873
Perth,50402,Mundaring,accommodation_food_services,2362,6704
Perth,50402,Mundaring,administrative_support_services,2717,22614
Perth,50402,Mundaring,agriculture,363,11541
Perth,50402,Mundaring,arts_recreation_services,576,6526
Perth,50402,Mundaring,construction,2524,50269
Perth,50402,Mundaring,education_training,2940,39832
Perth,50402,Mundaring,electricity,251,94479
Perth,50402,Mundaring,finance_insurance_services,847,28920
Perth,50402,Mundaring,health_care_social_assistance,3814,37763
Perth,50402,Mundaring,information_media_telecommunications,277,27922
Perth,50402,Mundaring,manufacturing,2120,53850
Perth,50402,Mundaring,mining,2583,129746
Perth,50402,Mundaring,other_services,1532,32342
Perth,50402,Mundaring,professional,2223,53087
Perth,50402,Mundaring,public_administration_safety,2031,74086
Perth,50402,Mundaring,rental,804,37239
Perth,50402,Mundaring,retail_trade,3390,15631
Perth,50402,Mundaring,total,34635,37514
Perth,50402,Mundaring,transport,1505,57135
Perth,50402,Mundaring,wholesale_trade,1396,58442
Perth,50403,Swan,accommodation_food_services,11318,8214
Perth,50403,Swan,administrative_support_services,14159,15540
Perth,50403,Swan,agriculture,1067,15395
Perth,50403,Swan,arts_recreation_services,2465,8209
Perth,50403,Swan,construction,10173,50475
Perth,50403,Swan,education_training,7873,43087
Perth,50403,Swan,electricity,1086,79096
Perth,50403,Swan,finance_insurance_services,3764,37379
Perth,50403,Swan,health_care_social_assistance,18890,34481
Perth,50403,Swan,information_media_telecommunications,889,37665
Perth,50403,Swan,manufacturing,8834,52713
Perth,50403,Swan,mining,8128,118296
Perth,50403,Swan,other_services,5586,31109
Perth,50403,Swan,professional,8141,48076
Perth,50403,Swan,public_administration_safety,6507,63990
Perth,50403,Swan,rental,2907,34463
Perth,50403,Swan,retail_trade,15018,18000
Perth,50403,Swan,total,139929,33169
Perth,50403,Swan,transport,6027,54767
Perth,50403,Swan,wholesale_trade,5897,52978
Perth,50501,Joondalup,accommodation_food_services,10188,6304
Perth,50501,Joondalup,administrative_support_services,10272,20710
Perth,50501,Joondalup,agriculture,759,12026
Perth,50501,Joondalup,arts_recreation_services,3331,7097
Perth,50501,Joondalup,construction,11904,56229
Perth,50501,Joondalup,education_training,13585,46190
Perth,50501,Joondalup,electricity,1318,108798
Perth,50501,Joondalup,finance_insurance_services,5231,45638
Perth,50501,Joondalup,health_care_social_assistance,17446,40399
Perth,50501,Joondalup,information_media_telecommunications,1415,39017
Perth,50501,Joondalup,manufacturing,5298,54520
Perth,50501,Joondalup,mining,7350,133413
Perth,50501,Joondalup,other_services,4182,28226
Perth,50501,Joondalup,professional,11727,60269
Perth,50501,Joondalup,public_administration_safety,7053,75009
Perth,50501,Joondalup,rental,2560,38907
Perth,50501,Joondalup,retail_trade,12941,14979
Perth,50501,Joondalup,total,135490,37732
Perth,50501,Joondalup,transport,3142,59449
Perth,50501,Joondalup,wholesale_trade,4297,57370
Perth,50502,Stirling,accommodation_food_services,18390,7219
Perth,50502,Stirling,administrative_support_services,21270,13286
Perth,50502,Stirling,agriculture,1304,8859
Perth,50502,Stirling,arts_recreation_services,4744,7915
Perth,50502,Stirling,construction,13234,49362
Perth,50502,Stirling,education_training,14565,39562
Perth,50502,Stirling,electricity,1544,93206
Perth,50502,Stirling,finance_insurance_services,6414,49095
Perth,50502,Stirling,health_care_social_assistance,28194,35693
Perth,50502,Stirling,information_media_telecommunications,1917,43350
Perth,50502,Stirling,manufacturing,7848,44072
Perth,50502,Stirling,mining,9274,123642
Perth,50502,Stirling,other_services,6096,25007
Perth,50502,Stirling,professional,17138,57760
Perth,50502,Stirling,public_administration_safety,8782,65804
Perth,50502,Stirling,rental,3802,36278
Perth,50502,Stirling,retail_trade,18532,14256
Perth,50502,Stirling,total,195056,29864
Perth,50502,Stirling,transport,4380,51776
Perth,50502,Stirling,wholesale_trade,5703,44999
Perth,50503,Wanneroo,accommodation_food_services,15018,7880
Perth,50503,Wanneroo,administrative_support_services,17543,18749
Perth,50503,Wanneroo,agriculture,1646,18720
Perth,50503,Wanneroo,arts_recreation_services,3275,7159
Perth,50503,Wanneroo,construction,16958,50254
Perth,50503,Wanneroo,education_training,12033,43990
Perth,50503,Wanneroo,electricity,1600,88242
Perth,50503,Wanneroo,finance_insurance_services,6099,36601
Perth,50503,Wanneroo,health_care_social_assistance,25655,35716
Perth,50503,Wanneroo,information_media_telecommunications,1355,37786
Perth,50503,Wanneroo,manufacturing,9261,53460
Perth,50503,Wanneroo,mining,10320,122186
Perth,50503,Wanneroo,other_services,6954,27955
Perth,50503,Wanneroo,professional,11765,49835
Perth,50503,Wanneroo,public_administration_safety,7974,69464
Perth,50503,Wanneroo,rental,3559,34997
Perth,50503,Wanneroo,retail_trade,20806,17820
Perth,50503,Wanneroo,total,185286,33589
Perth,50503,Wanneroo,transport,5138,52834
Perth,50503,Wanneroo,wholesale_trade,6564,49542
Perth,50601,Armadale,accommodation_food_services,6175,7240
Perth,50601,Armadale,administrative_support_services,8854,14582
Perth,50601,Armadale,agriculture,645,17003
Perth,50601,Armadale,arts_recreation_services,1150,7618
Perth,50601,Armadale,construction,6323,48023
Perth,50601,Armadale,education_training,5218,44180
Perth,50601,Armadale,electricity,755,88000
Perth,50601,Armadale,finance_insurance_services,2185,35308
Perth,50601,Armadale,health_care_social_assistance,12852,34740
Perth,50601,Armadale,information_media_telecommunications,519,33786
Perth,50601,Armadale,manufacturing,5578,54001
Perth,50601,Armadale,mining,4167,114348
Perth,50601,Armadale,other_services,2932,31812
Perth,50601,Armadale,professional,5110,52122
Perth,50601,Armadale,public_administration_safety,3621,63489
Perth,50601,Armadale,rental,1750,33036
Perth,50601,Armadale,retail_trade,8070,18856
Perth,50601,Armadale,total,84162,33854
Perth,50601,Armadale,transport,3810,52015
Perth,50601,Armadale,wholesale_trade,3726,52800
Perth,50602,Belmont - Victoria Park,accommodation_food_services,9313,8445
Perth,50602,Belmont - Victoria Park,administrative_support_services,10997,12290
Perth,50602,Belmont - Victoria Park,agriculture,574,9302
Perth,50602,Belmont - Victoria Park,arts_recreation_services,2350,9629
Perth,50602,Belmont - Victoria Park,construction,5199,45674
Perth,50602,Belmont - Victoria Park,education_training,4803,37547
Perth,50602,Belmont - Victoria Park,electricity,600,84769
Perth,50602,Belmont - Victoria Park,finance_insurance_services,2166,44937
Perth,50602,Belmont - Victoria Park,health_care_social_assistance,10726,33217
Perth,50602,Belmont - Victoria Park,information_media_telecommunications,748,34600
Perth,50602,Belmont - Victoria Park,manufacturing,3601,47471
Perth,50602,Belmont - Victoria Park,mining,4753,114804
Perth,50602,Belmont - Victoria Park,other_services,2682,30000
Perth,50602,Belmont - Victoria Park,professional,6834,57150
Perth,50602,Belmont - Victoria Park,public_administration_safety,3504,63289
Perth,50602,Belmont - Victoria Park,rental,1667,35578
Perth,50602,Belmont - Victoria Park,retail_trade,6686,15460
Perth,50602,Belmont - Victoria Park,total,83219,28919
Perth,50602,Belmont - Victoria Park,transport,2758,47690
Perth,50602,Belmont - Victoria Park,wholesale_trade,2605,45460
Perth,50603,Canning,accommodation_food_services,11312,7428
Perth,50603,Canning,administrative_support_services,12144,10656
Perth,50603,Canning,agriculture,587,16044
Perth,50603,Canning,arts_recreation_services,2041,6716
Perth,50603,Canning,construction,5001,44356
Perth,50603,Canning,education_training,6800,35143
Perth,50603,Canning,electricity,766,100489
Perth,50603,Canning,finance_insurance_services,2420,40835
Perth,50603,Canning,health_care_social_assistance,14765,31402
Perth,50603,Canning,information_media_telecommunications,733,29688
Perth,50603,Canning,manufacturing,4608,43482
Perth,50603,Canning,mining,3518,116467
Perth,50603,Canning,other_services,2952,22801
Perth,50603,Canning,professional,7920,51308
Perth,50603,Canning,public_administration_safety,4188,51659
Perth,50603,Canning,rental,1702,22895
Perth,50603,Canning,retail_trade,9551,14745
Perth,50603,Canning,total,98547,24416
Perth,50603,Canning,transport,3069,44540
Perth,50603,Canning,wholesale_trade,3448,40000
Perth,50604,Gosnells,accommodation_food_services,9836,7637
Perth,50604,Gosnells,administrative_support_services,13465,11974
Perth,50604,Gosnells,agriculture,683,16800
Perth,50604,Gosnells,arts_recreation_services,1812,7845
Perth,50604,Gosnells,construction,7458,45337
Perth,50604,Gosnells,education_training,6375,39522
Perth,50604,Gosnells,electricity,929,82854
Perth,50604,Gosnells,finance_insurance_services,2736,34592
Perth,50604,Gosnells,health_care_social_assistance,15554,33035
Perth,50604,Gosnells,information_media_telecommunications,681,34083
Perth,50604,Gosnells,manufacturing,7301,50715
Perth,50604,Gosnells,mining,4475,109909
Perth,50604,Gosnells,other_services,4150,29694
Perth,50604,Gosnells,professional,7016,46986
Perth,50604,Gosnells,public_administration_safety,4839,57092
Perth,50604,Gosnells,rental,1941,31080
Perth,50604,Gosnells,retail_trade,11579,17302
Perth,50604,Gosnells,total,111839,28740
Perth,50604,Gosnells,transport,4944,48598
Perth,50604,Gosnells,wholesale_trade,4916,47621
Perth,50605,Kalamunda,accommodation_food_services,3351,6541
Perth,50605,Kalamunda,administrative_support_services,4255,17580
Perth,50605,Kalamunda,agriculture,527,10652
Perth,50605,Kalamunda,arts_recreation_services,1002,7442
Perth,50605,Kalamunda,construction,3650,52026
Perth,50605,Kalamunda,education_training,3892,43730
Perth,50605,Kalamunda,electricity,400,93779
Perth,50605,Kalamunda,finance_insurance_services,1364,27776
Perth,50605,Kalamunda,health_care_social_assistance,5522,38002
Perth,50605,Kalamunda,information_media_telecommunications,326,35144
Perth,50605,Kalamunda,manufacturing,2872,56113
Perth,50605,Kalamunda,mining,3109,123984
Perth,50605,Kalamunda,other_services,2006,33617
Perth,50605,Kalamunda,professional,3235,53259
Perth,50605,Kalamunda,public_administration_safety,2255,71228
Perth,50605,Kalamunda,rental,1096,44708
Perth,50605,Kalamunda,retail_trade,4601,18452
Perth,50605,Kalamunda,total,48949,37200
Perth,50605,Kalamunda,transport,2745,55968
Perth,50605,Kalamunda,wholesale_trade,2250,59509
Perth,50606,Serpentine - Jarrahdale,accommodation_food_services,1790,6612
Perth,50606,Serpentine - Jarrahdale,administrative_support_services,2525,19046
Perth,50606,Serpentine - Jarrahdale,agriculture,479,16915
Perth,50606,Serpentine - Jarrahdale,arts_recreation_services,389,7808
Perth,50606,Serpentine - Jarrahdale,construction,2727,51574
Perth,50606,Serpentine - Jarrahdale,education_training,1699,44609
Perth,50606,Serpentine - Jarrahdale,electricity,254,86554
Perth,50606,Serpentine - Jarrahdale,finance_insurance_services,726,26957
Perth,50606,Serpentine - Jarrahdale,health_care_social_assistance,3607,34014
Perth,50606,Serpentine - Jarrahdale,information_media_telecommunications,109,19422
Perth,50606,Serpentine - Jarrahdale,manufacturing,1919,58904
Perth,50606,Serpentine - Jarrahdale,mining,2149,119810
Perth,50606,Serpentine - Jarrahdale,other_services,1260,32954
Perth,50606,Serpentine - Jarrahdale,professional,1507,45000
Perth,50606,Serpentine - Jarrahdale,public_administration_safety,1333,68608
Perth,50606,Serpentine - Jarrahdale,rental,644,43351
Perth,50606,Serpentine - Jarrahdale,retail_trade,2690,20176
Perth,50606,Serpentine - Jarrahdale,total,28805,37041
Perth,50606,Serpentine - Jarrahdale,transport,1338,56538
Perth,50606,Serpentine - Jarrahdale,wholesale_trade,1376,56268
Perth,50607,South Perth,accommodation_food_services,3798,6568
Perth,50607,South Perth,administrative_support_services,3785,13909
Perth,50607,South Perth,agriculture,303,10896
Perth,50607,South Perth,arts_recreation_services,1065,5668
Perth,50607,South Perth,construction,1948,47500
Perth,50607,South Perth,education_training,3736,33241
Perth,50607,South Perth,electricity,318,95846
Perth,50607,South Perth,finance_insurance_services,1354,57041
Perth,50607,South Perth,health_care_social_assistance,5404,38350
Perth,50607,South Perth,information_media_telecommunications,414,29790
Perth,50607,South Perth,manufacturing,1293,51074
Perth,50607,South Perth,mining,2087,132502
Perth,50607,South Perth,other_services,1007,26611
Perth,50607,South Perth,professional,4431,61164
Perth,50607,South Perth,public_administration_safety,1723,66778
Perth,50607,South Perth,rental,873,34312
Perth,50607,South Perth,retail_trade,3254,13027
Perth,50607,South Perth,total,39309,30593
Perth,50607,South Perth,transport,936,48009
Perth,50607,South Perth,wholesale_trade,1085,48599
Perth,50701,Cockburn,accommodation_food_services,8659,7258
Perth,50701,Cockburn,administrative_support_services,9464,17650
Perth,50701,Cockburn,agriculture,900,16045
Perth,50701,Cockburn,arts_recreation_services,2155,7953
Perth,50701,Cockburn,construction,8996,53076
Perth,50701,Cockburn,education_training,8484,43344
Perth,50701,Cockburn,electricity,950,103528
Perth,50701,Cockburn,finance_insurance_services,3236,40247
Perth,50701,Cockburn,health_care_social_assistance,15146,37846
Perth,50701,Cockburn,information_media_telecommunications,680,37668
Perth,50701,Cockburn,manufacturing,6984,57636
Perth,50701,Cockburn,mining,5607,119901
Perth,50701,Cockburn,other_services,3891,29648
Perth,50701,Cockburn,professional,8176,52370
Perth,50701,Cockburn,public_administration_safety,5107,69694
Perth,50701,Cockburn,rental,2156,34810
Perth,50701,Cockburn,retail_trade,9904,17344
Perth,50701,Cockburn,total,109571,35644
Perth,50701,Cockburn,transport,3901,64042
Perth,50701,Cockburn,wholesale_trade,4263,51692
Perth,50702,Fremantle,accommodation_food_services,4754,5612
Perth,50702,Fremantle,administrative_support_services,3591,10590
Perth,50702,Fremantle,agriculture,684,5339
Perth,50702,Fremantle,arts_recreation_services,929,6381
Perth,50702,Fremantle,construction,2230,43137
Perth,50702,Fremantle,education_training,3990,37096
Perth,50702,Fremantle,electricity,262,101110
Perth,50702,Fremantle,finance_insurance_services,961,39959
Perth,50702,Fremantle,health_care_social_assistance,4765,43802
Perth,50702,Fremantle,information_media_telecommunications,409,24490
Perth,50702,Fremantle,manufacturing,1640,33600
Perth,50702,Fremantle,mining,1691,133118
Perth,50702,Fremantle,other_services,994,26954
Perth,50702,Fremantle,professional,3757,57960
Perth,50702,Fremantle,public_administration_safety,1943,65196
Perth,50702,Fremantle,rental,866,21288
Perth,50702,Fremantle,retail_trade,2747,11708
Perth,50702,Fremantle,total,38568,25961
Perth,50702,Fremantle,transport,1012,52000
Perth,50702,Fremantle,wholesale_trade,973,37877
Perth,50703,Kwinana,accommodation_food_services,3502,7752
Perth,50703,Kwinana,administrative_support_services,5164,15827
Perth,50703,Kwinana,agriculture,449,17794
Perth,50703,Kwinana,arts_recreation_services,564,7700
Perth,50703,Kwinana,construction,3911,46169
Perth,50703,Kwinana,education_training,2125,40048
Perth,50703,Kwinana,electricity,426,81824
Perth,50703,Kwinana,finance_insurance_services,1203,29534
Perth,50703,Kwinana,health_care_social_assistance,6361,30423
Perth,50703,Kwinana,information_media_telecommunications,257,36542
Perth,50703,Kwinana,manufacturing,3055,57757
Perth,50703,Kwinana,mining,2244,101966
Perth,50703,Kwinana,other_services,1568,30428
Perth,50703,Kwinana,professional,2500,51021
Perth,50703,Kwinana,public_administration_safety,1997,67488
Perth,50703,Kwinana,rental,809,28714
Perth,50703,Kwinana,retail_trade,4268,18846
Perth,50703,Kwinana,total,44060,31936
Perth,50703,Kwinana,transport,1816,52768
Perth,50703,Kwinana,wholesale_trade,1511,52940
Perth,50704,Melville,accommodation_food_services,7794,5516
Perth,50704,Melville,administrative_support_services,6450,16563
Perth,50704,Melville,agriculture,626,14368
Perth,50704,Melville,arts_recreation_services,2177,6664
Perth,50704,Melville,construction,5173,55745
Perth,50704,Melville,education_training,9251,40385
Perth,50704,Melville,electricity,735,110918
Perth,50704,Melville,finance_insurance_services,2854,49992
Perth,50704,Melville,health_care_social_assistance,12309,43392
Perth,50704,Melville,information_media_telecommunications,798,34956
Perth,50704,Melville,manufacturing,3797,51838
Perth,50704,Melville,mining,4506,139810
Perth,50704,Melville,other_services,2472,25992
Perth,50704,Melville,professional,8597,61812
Perth,50704,Melville,public_administration_safety,4052,71114
Perth,50704,Melville,rental,1952,39000
Perth,50704,Melville,retail_trade,8015,13656
Perth,50704,Melville,total,87783,34682
Perth,50704,Melville,transport,2428,58778
Perth,50704,Melville,wholesale_trade,2803,50000
Perth,50705,Rockingham,accommodation_food_services,8787,7222
Perth,50705,Rockingham,administrative_support_services,11529,18056
Perth,50705,Rockingham,agriculture,1128,15552
Perth,50705,Rockingham,arts_recreation_services,1796,5986
Perth,50705,Rockingham,construction,12063,47121
Perth,50705,Rockingham,education_training,7530,45004
Perth,50705,Rockingham,electricity,1122,83263
Perth,50705,Rockingham,finance_insurance_services,3121,26667
Perth,50705,Rockingham,health_care_social_assistance,14611,32782
Perth,50705,Rockingham,information_media_telecommunications,627,25542
Perth,50705,Rockingham,manufacturing,7499,67847
Perth,50705,Rockingham,mining,8317,118512
Perth,50705,Rockingham,other_services,4068,26152
Perth,50705,Rockingham,professional,6120,46410
Perth,50705,Rockingham,public_administration_safety,7462,78400
Perth,50705,Rockingham,rental,2282,31675
Perth,50705,Rockingham,retail_trade,11876,16870
Perth,50705,Rockingham,total,118507,35000
Perth,50705,Rockingham,transport,4123,52343
Perth,50705,Rockingham,wholesale_trade,3549,55561
Sydney,11501,Baulkham Hills,accommodation_food_services,7578,7152
Sydney,11501,Baulkham Hills,administrative_support_services,8113,26396
Sydney,11501,Baulkham Hills,agriculture,246,22104
Sydney,11501,Baulkham Hills,arts_recreation_services,1832,7057
Sydney,11501,Baulkham Hills,construction,7010,58035
Sydney,11501,Baulkham Hills,education_training,11875,33962
Sydney,11501,Baulkham Hills,electricity,728,129905
Sydney,11501,Baulkham Hills,finance_insurance_services,10516,86296
Sydney,11501,Baulkham Hills,health_care_social_assistance,14796,42313
Sydney,11501,Baulkham Hills,information_media_telecommunications,3521,90224
Sydney,11501,Baulkham Hills,manufacturing,5299,77271
Sydney,11501,Baulkham Hills,mining,114,90000
Sydney,11501,Baulkham Hills,other_services,3125,31938
Sydney,11501,Baulkham Hills,professional,15159,71760
Sydney,11501,Baulkham Hills,public_administration_safety,6148,69384
Sydney,11501,Baulkham Hills,rental,2485,45321
Sydney,11501,Baulkham Hills,retail_trade,11317,19671
Sydney,11501,Baulkham Hills,total,121384,45000
